1154;41;-1.0;5;
1155;48;-2.5;8;
1156;44;-2.5;6;
1157;96;-1.0;5;
1158;59;-4.5;9;
1159;56;-2.5;6;
1160;45;-1.0;9;
1161;86;-4.5;6;
1162;98;-1.0;6;
1163;85;-1.0;3;
1164;86;-4.5;7;
1165;89;-2.5;8;
1166;84;-1.0;5;
1167;81;-4.5;5;
1168;54;-2.5;5;
1169;101;-1.0;9;
1170;50;-2.5;7;
1171;77;-1.0;8;
1172;88;-2.5;4;
1173;92;-1.0;3;
1174;68;-1.0;5;
1175;104;-4.5;8;
1176;98;-1.0;7;
1177;67;-1.0;3;
1178;58;-2.5;5;
1179;97;-1.0;8;
1180;52;-2.5;9;
1181;55;-2.5;5;
1182;58;-2.5;4;
1183;53;-2.5;9;
1184;95;-4.5;8;
1185;52;-4.5;5;
1186;91;-1.0;9;
1187;45;-2.5;5;
1188;39;-1.0;4;
1189;83;-1.0;6;
1190;99;-1.0;6;
1191;49;-1.0;9;
1192;44;-4.5;6;
1193;67;-2.5;8;
1194;65;-4.5;6;
1195;94;-1.0;3;
1196;80;-1.0;4;
1197;61;-4.5;8;
1198;95;-1.0;7;
1199;103;-1.0;9;
1200;79;-1.0;8;
1201;79;-1.0;8;
1202;57;-4.5;5;
1203;73;-2.5;8;
1204;57;-1.0;3;
1205;55;-1.0;7;
1206;98;-2.5;8;
1207;73;-4.5;8;
1208;53;-4.5;3;
1209;63;-1.0;9;
1210;82;-1.0;3;
1211;37;-1.0;7;
1212;36;-4.5;5;
1213;88;-1.0;4;
1214;50;-1.0;6;
1215;70;-1.0;5;
1216;96;-2.5;8;
1217;73;-2.5;5;
1218;62;-2.5;8;
1219;82;-1.0;7;
1220;66;-2.5;7;
1221;75;-2.5;3;
1222;58;-1.0;5;
1223;97;-1.0;9;
1224;105;-1.0;9;
1225;91;-1.0;6;
1226;61;-2.5;5;
1227;82;-2.5;9;
1228;64;-4.5;9;
1229;48;-2.5;6;
1230;67;-1.0;5;
1231;66;-2.5;6;
1232;42;-1.0;7;
1233;63;-1.0;6;
1234;63;-2.5;9;
1235;78;-1.0;5;
1236;71;-1.0;6;
1237;86;-1.0;6;
1238;76;-1.0;8;
1239;88;-2.5;9;
1240;95;-2.5;8;
1241;75;-1.0;4;
1242;61;-1.0;5;
1243;96;-1.0;5;
1244;99;-1.0;4;
1245;42;-4.5;3;
1246;46;-4.5;6;
1247;106;-4.5;8;
1248;60;-1.0;5;
1249;75;-1.0;7;
1250;45;-4.5;7;
1251;62;-2.5;4;
1252;77;-2.5;4;
1253;99;-1.0;7;
1254;35;-1.0;4;
1255;49;-1.0;8;
1256;41;-2.5;6;
1257;92;-1.0;4;
1258;87;-4.5;9;
1259;43;-1.0;9;
1260;105;-4.5;8;
1261;83;-2.5;8;
1262;56;-2.5;7;
1263;58;-1.0;6;
1264;86;-4.5;4;
1265;101;-1.0;5;
1266;86;-1.0;5;
1267;69;-1.0;8;
1268;67;-4.5;4;
1269;45;-1.0;3;
1270;79;-1.0;7;
1271;58;-1.0;5;
1272;84;-1.0;5;
1273;37;-2.5;4;
1274;52;-1.0;3;
1275;81;-2.5;9;
1276;64;-4.5;7;
1277;49;-4.5;7;
1278;58;-2.5;7;
1279;54;-4.5;7;
1280;86;-1.0;6;
1281;81;-1.0;6;
1282;70;-1.0;3;
1283;84;-1.0;6;
1284;59;-4.5;3;
1285;53;-2.5;3;
1286;74;-4.5;7;
1287;51;-1.0;4;
1288;92;-1.0;4;
1289;79;-2.5;9;
1290;37;-2.5;5;
1291;86;-2.5;7;
1292;85;-1.0;9;
1293;90;-1.0;6;
1294;102;-1.0;6;
1295;55;-1.0;6;
1296;64;-1.0;4;
1297;66;-1.0;5;
1298;55;-1.0;3;
1299;89;-1.0;3;
1300;92;-2.5;6;
1301;93;-4.5;6;
1302;83;-4.5;9;
1303;104;-1.0;9;
1304;40;-1.0;5;
1305;94;-1.0;8;
1306;52;-2.5;9;
1307;39;-4.5;8;
1308;45;-2.5;9;
1309;99;-4.5;9;
1310;92;-1.0;9;
1311;64;-1.0;6;
1312;82;-4.5;7;
1313;37;-1.0;7;
1314;80;-1.0;8;
1315;36;-2.5;5;
1316;47;-4.5;9;
1317;51;-1.0;3;
1318;85;-4.5;7;
1319;63;-2.5;9;
1320;71;-2.5;8;
1321;93;-1.0;9;
1322;98;-1.0;3;
1323;52;-1.0;8;
1324;64;-1.0;6;
1325;89;-1.0;6;
1326;60;-4.5;5;
1327;59;-2.5;6;
1328;97;-2.5;6;
1329;102;-4.5;4;
1330;104;-1.0;6;
1331;57;-2.5;8;
1332;41;-1.0;8;
1333;74;-2.5;3;
1334;72;-4.5;9;
1335;45;-1.0;8;
1336;92;-1.0;4;
1337;87;-1.0;4;
1338;98;-2.5;7;
1339;107;-2.5;9;
1340;57;-1.0;7;
1341;77;-1.0;8;
1342;48;-1.0;3;
1343;89;-1.0;4;
1344;67;-2.5;4;
1345;79;-1.0;5;
1346;81;-4.5;3;
1347;53;-1.0;3;
1348;35;-2.5;3;
1349;55;-1.0;6;
1350;43;-1.0;8;
1351;60;-4.5;5;
1352;37;-2.5;7;
1353;102;-2.5;8;
1354;72;-1.0;7;
1355;40;-4.5;5;
1356;51;-2.5;8;
1357;67;-1.0;4;
1358;86;-1.0;7;
1359;87;-1.0;7;
1360;63;-1.0;3;
1361;47;-1.0;8;
1362;98;-1.0;9;
1363;104;-4.5;6;
1364;59;-2.5;3;
1365;65;-4.5;8;
1366;61;-1.0;3;
1367;83;-1.0;6;
1368;65;-1.0;5;
1369;71;-4.5;7;
1370;69;-4.5;6;
1371;86;-1.0;3;
1372;37;-1.0;3;
1373;62;-1.0;4;
1374;78;-2.5;5;
1375;40;-4.5;8;
1376;106;-2.5;9;
1377;75;-1.0;4;
1378;53;-4.5;9;
1379;38;-1.0;5;
1380;44;-1.0;7;
1381;92;-1.0;4;
1382;39;-1.0;7;
1383;43;-1.0;4;
1384;41;-1.0;8;
1385;61;-1.0;9;
1386;65;-1.0;7;
1387;93;-4.5;6;
1388;76;-1.0;8;
1389;67;-1.0;4;
1390;67;-1.0;7;
1391;36;-1.0;6;
1392;76;-1.0;3;
1393;99;-1.0;9;
1394;101;-1.0;6;
1395;74;-4.5;8;
1396;75;-1.0;8;
1397;85;-2.5;9;
1398;71;-1.0;4;
1399;62;-1.0;9;
1400;103;-1.0;8;
1401;58;-4.5;7;
1402;47;-4.5;4;
1403;78;-2.5;6;
1404;90;-4.5;4;
1405;65;-1.0;5;
1406;45;-1.0;5;
1407;85;-2.5;5;
1408;51;-2.5;6;
1409;96;-1.0;8;
1410;60;-4.5;9;
1411;83;-1.0;8;
1412;65;-4.5;6;
1413;62;-2.5;8;
1414;63;-1.0;9;
1415;99;-1.0;9;
1416;57;-2.5;4;
1417;63;-1.0;5;
1418;46;-2.5;6;
1419;54;-1.0;7;
1420;59;-4.5;5;
1421;70;-1.0;5;
1422;88;-4.5;9;
1423;61;-1.0;6;
1424;87;-1.0;5;
1425;49;-1.0;6;
1426;53;-4.5;5;
1427;53;-1.0;9;
1428;67;-4.5;8;
1429;45;-1.0;5;
1430;91;-1.0;6;
1431;89;-1.0;8;
1432;87;-2.5;7;
1433;62;-2.5;3;
1434;91;-1.0;8;
1435;78;-4.5;5;
1436;75;-2.5;8;
1437;33;-1.0;3;
1438;70;-1.0;4;
1439;78;-4.5;3;
1440;76;-4.5;9;
1441;83;-1.0;4;
1442;36;-1.0;4;
1443;57;-4.5;6;
1444;74;-2.5;3;
1445;56;-1.0;9;
1446;77;-1.0;5;
1447;46;-1.0;9;
1448;73;-1.0;3;
1449;90;-4.5;4;
1450;63;-1.0;9;
1451;69;-1.0;4;
1452;71;-2.5;3;
1453;87;-2.5;6;
1454;93;-1.0;6;
1455;58;-2.5;9;
1456;96;-2.5;7;
1457;90;-2.5;5;
1458;102;-1.0;6;
1459;80;-1.0;8;
1460;43;-4.5;5;
1461;76;-1.0;5;
1462;38;-2.5;7;
1463;81;-4.5;8;
1464;71;-2.5;8;
1465;85;-2.5;4;
1466;37;-1.0;4;
1467;66;-1.0;4;
1468;92;-2.5;9;
1469;91;-1.0;5;
1470;57;-2.5;3;
1471;96;-4.5;8;
1472;74;-1.0;9;
1473;82;-1.0;6;
1474;70;-2.5;5;
1475;95;-4.5;5;
1476;46;-2.5;6;
1477;77;-2.5;9;
1478;75;-1.0;6;
1479;50;-2.5;3;
1480;42;-2.5;9;
1481;100;-1.0;5;
1482;57;-2.5;9;
1483;64;-2.5;4;
1484;83;-4.5;5;
1485;80;-4.5;8;
1486;60;-1.0;8;
1487;64;-2.5;6;
1488;55;-4.5;3;
1489;77;-4.5;6;
1490;104;-4.5;8;
1491;84;-1.0;4;
1492;92;-1.0;3;
1493;47;-1.0;6;
1494;70;-1.0;6;
1495;83;-2.5;3;
1496;41;-4.5;5;
1497;57;-1.0;4;
1498;104;-2.5;6;
1499;62;-2.5;9;
1500;98;-1.0;8;
1501;77;-1.0;3;
1502;102;-4.5;9;
1503;49;-4.5;6;
1504;65;-1.0;9;
1505;97;-4.5;4;
1506;99;-1.0;3;
1507;76;-4.5;9;
1508;54;-4.5;4;
1509;65;-1.0;9;
1510;39;-1.0;7;
1511;40;-2.5;7;
1512;52;-1.0;9;
1513;45;-1.0;9;
1514;78;-2.5;9;
1515;101;-4.5;4;
1516;67;-2.5;3;
1517;44;-1.0;4;
1518;74;-2.5;6;
1519;41;-2.5;3;
1520;90;-1.0;5;
1521;43;-1.0;6;
1522;100;-2.5;4;
1523;42;-1.0;7;
1524;83;-4.5;7;
1525;63;-1.0;8;
1526;55;-1.0;9;
1527;78;-4.5;9;
1528;69;-4.5;9;
1529;46;-1.0;6;
1530;84;-1.0;3;
1531;83;-1.0;3;
1532;50;-1.0;4;
1533;101;-4.5;5;
1534;90;-4.5;9;
1535;102;-1.0;5;
1536;37;-1.0;7;
1537;99;-4.5;7;
1538;61;-1.0;7;
1539;64;-4.5;7;
1540;85;-2.5;9;
1541;67;-1.0;8;
1542;93;-4.5;3;
1543;98;-1.0;3;
1544;56;-2.5;8;
1545;41;-2.5;3;
1546;72;-2.5;3;
1547;102;-1.0;3;
1548;77;-1.0;9;
1549;67;-1.0;5;
1550;90;-1.0;5;
1551;100;-2.5;4;
1552;93;-1.0;5;
1553;71;-1.0;8;
1554;36;-1.0;5;
1555;92;-2.5;9;
1556;96;-1.0;3;
1557;49;-2.5;5;
1558;101;-1.0;9;
1559;95;-1.0;6;
1560;56;-4.5;3;
1561;62;-1.0;3;
1562;103;-2.5;4;
1563;62;-1.0;4;
1564;88;-1.0;7;
1565;53;-2.5;3;
1566;84;-1.0;5;
1567;52;-1.0;6;
1568;70;-1.0;5;
1569;42;-4.5;4;
1570;76;-1.0;7;
1571;52;-1.0;5;
1572;41;-1.0;6;
1573;99;-2.5;3;
1574;84;-4.5;8;
1575;97;-2.5;9;
1576;40;-1.0;3;
1577;65;-4.5;7;
1578;76;-1.0;6;
1579;39;-2.5;5;
1580;98;-4.5;9;
1581;72;-1.0;3;
1582;106;-1.0;9;
1583;73;-1.0;6;
1584;72;-1.0;3;
1585;94;-1.0;7;
1586;56;-1.0;7;
1587;104;-1.0;7;
1588;45;-2.5;9;
1589;104;-1.0;8;
1590;76;-1.0;9;
1591;94;-4.5;6;
1592;100;-2.5;8;
1593;49;-4.5;9;
1594;46;-4.5;9;
1595;61;-1.0;8;
1596;87;-4.5;8;
1597;71;-4.5;9;
1598;38;-1.0;6;
1599;40;-2.5;4;
1600;79;-1.0;4;
1601;86;-4.5;5;
1602;39;-1.0;9;
1603;106;-2.5;8;
1604;35;-1.0;4;
1605;106;-1.0;7;
1606;85;-1.0;3;
1607;52;-1.0;8;
1608;49;-1.0;8;
1609;79;-1.0;7;
1610;55;-1.0;9;
1611;65;-1.0;6;
1612;67;-1.0;7;
1613;85;-2.5;3;
1614;53;-1.0;7;
1615;90;-4.5;5;
1616;78;-1.0;7;
1617;44;-1.0;4;
1618;100;-1.0;8;
1619;55;-2.5;5;
1620;103;-4.5;4;
1621;101;-4.5;3;
1622;47;-2.5;6;
1623;63;-1.0;6;
1624;49;-4.5;7;
1625;84;-1.0;9;
1626;45;-2.5;7;
1627;62;-1.0;6;
1628;97;-4.5;8;
1629;63;-2.5;6;
1630;49;-4.5;9;
1631;43;-1.0;9;
1632;38;-1.0;6;
1633;102;-1.0;3;
1634;45;-1.0;7;
1635;90;-2.5;6;
1636;79;-1.0;4;
1637;83;-1.0;8;
1638;85;-4.5;6;
1639;49;-4.5;4;
1640;99;-1.0;4;
1641;94;-1.0;4;
1642;46;-1.0;3;
1643;95;-2.5;4;
1644;87;-4.5;8;
1645;89;-2.5;5;
1646;36;-2.5;4;
1647;86;-2.5;3;
1648;85;-1.0;8;
1649;42;-4.5;4;
1650;106;-1.0;8;
1651;52;-1.0;5;
1652;72;-1.0;9;
1653;96;-4.5;9;
1654;45;-1.0;6;
1655;87;-2.5;6;
1656;69;-1.0;4;
1657;66;-2.5;4;
1658;87;-1.0;8;
1659;51;-1.0;9;
1660;100;-1.0;6;
1661;46;-4.5;8;
1662;47;-4.5;5;
1663;89;-4.5;4;
1664;105;-4.5;7;
1665;101;-2.5;5;
1666;60;-4.5;5;
1667;65;-2.5;5;
1668;99;-4.5;4;
1669;84;-2.5;6;
1670;40;-4.5;5;
1671;53;-1.0;5;
1672;80;-1.0;3;
1673;83;-1.0;6;
1674;65;-2.5;8;
1675;103;-2.5;6;
1676;93;-1.0;7;
1677;82;-1.0;4;
1678;41;-1.0;4;
1679;66;-1.0;9;
1680;71;-1.0;8;
1681;49;-4.5;3;
1682;64;-2.5;5;
1683;58;-1.0;6;
1684;91;-1.0;9;
1685;89;-1.0;4;
1686;77;-1.0;5;
1687;52;-4.5;5;
1688;37;-1.0;6;
1689;63;-1.0;3;
1690;95;-1.0;9;
1691;40;-2.5;7;
1692;73;-2.5;8;
1693;47;-1.0;5;
1694;79;-1.0;4;
1695;86;-4.5;9;
1696;50;-2.5;6;
1697;90;-4.5;4;
1698;87;-4.5;5;
1699;101;-1.0;8;
1700;78;-2.5;3;
1701;67;-1.0;4;
1702;39;-2.5;3;
1703;49;-1.0;8;
1704;38;-2.5;4;
1705;84;-2.5;9;
1706;69;-4.5;6;
1707;88;-2.5;9;
1708;97;-2.5;3;
1709;91;-2.5;3;
1710;57;-4.5;9;
1711;93;-1.0;9;
1712;61;-4.5;6;
1713;74;-2.5;9;
1714;98;-1.0;7;
1715;98;-1.0;9;
1716;106;-2.5;8;
1717;57;-1.0;7;
1718;37;-4.5;7;
1719;93;-4.5;3;
1720;90;-1.0;3;
1721;46;-4.5;8;
1722;98;-1.0;9;
1723;93;-4.5;7;
1724;52;-4.5;7;
1725;39;-1.0;4;
1726;76;-1.0;7;
1727;74;-1.0;8;
1728;89;-4.5;6;
1729;55;-2.5;9;
1730;59;-1.0;5;
1731;103;-1.0;9;
1732;53;-1.0;5;
1733;40;-1.0;3;
1734;99;-1.0;7;
1735;76;-2.5;6;
1736;66;-1.0;7;
1737;103;-4.5;6;
1738;95;-1.0;5;
1739;73;-1.0;9;
1740;86;-4.5;8;
1741;75;-1.0;3;
1742;66;-1.0;5;
1743;67;-1.0;6;
1744;106;-2.5;9;
1745;45;-2.5;4;
1746;104;-4.5;9;
1747;67;-2.5;3;
1748;49;-2.5;6;
1749;43;-4.5;4;
1750;95;-2.5;6;
1751;44;-4.5;6;
1752;52;-1.0;4;
1753;62;-2.5;6;
1754;103;-4.5;8;
1755;74;-1.0;4;
1756;98;-2.5;4;
1757;62;-1.0;5;
1758;69;-1.0;4;
1759;92;-4.5;5;
1760;46;-1.0;4;
1761;46;-1.0;9;
1762;85;-1.0;5;
1763;94;-2.5;3;
1764;77;-2.5;3;
1765;63;-1.0;3;
1766;66;-1.0;5;
1767;46;-1.0;4;
1768;56;-4.5;9;
1769;83;-2.5;4;
1770;95;-1.0;3;
1771;92;-1.0;8;
1772;84;-1.0;8;
1773;76;-1.0;8;
1774;70;-4.5;4;
1775;101;-2.5;4;
1776;73;-1.0;8;
1777;61;-1.0;8;
1778;79;-1.0;7;
1779;48;-4.5;8;
1780;84;-2.5;6;
1781;82;-2.5;5;
1782;85;-1.0;7;
1783;67;-1.0;6;
1784;43;-1.0;3;
1785;95;-1.0;9;
1786;74;-1.0;7;
1787;98;-1.0;8;
1788;60;-1.0;6;
1789;48;-4.5;4;
1790;54;-2.5;8;
1791;89;-1.0;4;
1792;74;-2.5;6;
1793;56;-4.5;3;
1794;67;-2.5;3;
1795;71;-1.0;5;
1796;87;-4.5;6;
1797;51;-1.0;5;
1798;55;-2.5;6;
1799;90;-2.5;4;
1800;103;-1.0;5;
1801;57;-1.0;7;
1802;48;-2.5;6;
1803;81;-1.0;3;
1804;42;-2.5;4;
1805;89;-4.5;3;
1806;88;-2.5;4;
1807;81;-1.0;4;
1808;51;-1.0;9;
1809;73;-4.5;8;
1810;74;-4.5;5;
1811;82;-4.5;9;
1812;57;-2.5;8;
1813;78;-4.5;4;
1814;42;-4.5;7;
1815;61;-1.0;8;
1816;58;-4.5;3;
1817;79;-1.0;3;
1818;64;-1.0;8;
1819;35;-4.5;3;
1820;60;-2.5;4;
1821;106;-4.5;8;
1822;79;-4.5;9;
1823;54;-1.0;8;
1824;54;-1.0;7;
1825;47;-4.5;3;
1826;99;-2.5;7;
1827;48;-1.0;9;
1828;62;-4.5;9;
1829;94;-2.5;5;
1830;91;-1.0;4;
1831;85;-2.5;8;
1832;77;-2.5;4;
1833;74;-4.5;7;
1834;43;-2.5;7;
1835;95;-4.5;8;
1836;69;-1.0;3;
1837;94;-1.0;5;
1838;84;-1.0;7;
1839;51;-1.0;3;
1840;88;-1.0;6;
1841;39;-1.0;9;
1842;57;-2.5;3;
1843;40;-1.0;6;
1844;90;-4.5;5;
1845;107;-2.5;8;
1846;53;-1.0;9;
1847;50;-2.5;5;
1848;98;-4.5;7;
1849;88;-2.5;9;
1850;86;-2.5;9;
1851;66;-1.0;3;
1852;96;-1.0;9;
1853;47;-4.5;4;
1854;89;-4.5;6;
1855;43;-4.5;5;
1856;105;-2.5;8;
1857;43;-1.0;8;
1858;97;-2.5;7;
1859;70;-4.5;8;
1860;90;-1.0;3;
1861;98;-1.0;5;
1862;78;-2.5;5;
1863;50;-1.0;7;
1864;52;-1.0;4;
1865;105;-4.5;9;
1866;69;-1.0;5;
1867;68;-1.0;4;
1868;37;-1.0;7;
1869;62;-1.0;9;
1870;49;-2.5;6;
1871;83;-2.5;7;
1872;59;-1.0;3;
1873;45;-4.5;5;
1874;76;-1.0;7;
1875;66;-4.5;9;
1876;93;-2.5;6;
1877;82;-1.0;5;
1878;61;-1.0;3;
1879;53;-4.5;5;
1880;50;-2.5;8;
1881;37;-1.0;4;
1882;39;-4.5;5;
1883;69;-4.5;6;
1884;48;-1.0;6;
1885;54;-1.0;7;
1886;103;-1.0;7;
1887;91;-1.0;5;
1888;63;-1.0;4;
1889;61;-2.5;3;
1890;97;-1.0;7;
1891;88;-1.0;7;
1892;67;-4.5;3;
1893;98;-2.5;9;
1894;86;-4.5;9;
1895;83;-4.5;9;
1896;38;-1.0;7;
1897;57;-2.5;8;
1898;60;-1.0;9;
1899;54;-4.5;4;
1900;72;-4.5;8;
1901;98;-4.5;7;
1902;58;-4.5;3;
1903;79;-4.5;3;
1904;36;-2.5;4;
1905;51;-2.5;8;
1906;82;-4.5;4;
1907;39;-4.5;6;
1908;47;-2.5;6;
1909;57;-1.0;9;
1910;79;-4.5;9;
1911;91;-1.0;6;
1912;56;-4.5;7;
1913;47;-4.5;7;
1914;58;-4.5;6;
1915;35;-1.0;5;
1916;79;-4.5;4;
1917;69;-1.0;4;
1918;70;-2.5;9;
1919;62;-2.5;4;
1920;81;-1.0;8;
1921;79;-1.0;6;
1922;55;-1.0;4;
1923;47;-2.5;3;
1924;71;-4.5;6;
1925;45;-1.0;5;
1926;88;-2.5;7;
1927;91;-4.5;3;
1928;36;-4.5;5;
1929;90;-1.0;8;
1930;67;-1.0;8;
1931;51;-1.0;6;
1932;58;-2.5;5;
1933;63;-1.0;3;
1934;51;-2.5;8;
1935;83;-4.5;4;
1936;89;-4.5;6;
1937;56;-4.5;7;
1938;90;-1.0;8;
1939;87;-1.0;5;
1940;104;-1.0;6;
1941;77;-1.0;8;
1942;83;-1.0;5;
1943;59;-1.0;4;
1944;105;-1.0;6;
1945;45;-2.5;3;
1946;51;-4.5;8;
1947;69;-1.0;9;
1948;57;-1.0;4;
1949;47;-1.0;9;
1950;38;-4.5;6;
1951;77;-1.0;8;
1952;54;-1.0;7;
1953;70;-1.0;5;
1954;92;-1.0;9;
1955;41;-1.0;5;
1956;52;-1.0;7;
1957;71;-2.5;6;
1958;86;-4.5;3;
1959;48;-1.0;9;
1960;68;-4.5;8;
1961;52;-4.5;5;
1962;88;-4.5;4;
1963;97;-2.5;7;
1964;102;-1.0;8;
1965;49;-1.0;9;
1966;79;-1.0;4;
1967;79;-2.5;5;
1968;96;-1.0;3;
1969;40;-2.5;6;
1970;48;-2.5;7;
1971;70;-4.5;9;
1972;97;-1.0;8;
1973;64;-1.0;6;
1974;102;-4.5;7;
1975;73;-1.0;7;
1976;73;-2.5;9;
1977;76;-1.0;4;
1978;50;-1.0;6;
1979;74;-1.0;5;
1980;98;-2.5;3;
1981;56;-2.5;7;
1982;61;-4.5;8;
1983;80;-1.0;5;
1984;80;-1.0;8;
1985;39;-1.0;9;
1986;105;-2.5;8;
1987;68;-1.0;7;
1988;74;-1.0;5;
1989;87;-1.0;6;
1990;95;-2.5;7;
1991;53;-1.0;3;
1992;46;-1.0;7;
1993;89;-1.0;9;
1994;34;-4.5;4;
1995;75;-2.5;9;
1996;86;-2.5;5;
1997;107;-4.5;8;
1998;96;-1.0;7;
1999;51;-1.0;9;
2000;65;-1.0;3;
2001;59;-2.5;6;
